"","study_order","ManiCheck","Exp1_check","Exp1_check_DO_1","Exp1_check_DO_2","Exp1_check_DO_3","Exp1_prob_hiring","Exp1_loyalty","Exp1_honesty","Exp2_S1_check","Exp2_S1_seen_wrong","Exp2_S1_self_action","Exp2_S1_guide_other","Exp2_S2F_check","Exp2_S2F_seen_wrong","Exp2_S2F_self_action","Exp2_S2F_guide_other","Exp2_S2M_check","Exp2_S2M_seen_wrong","Exp2_S2M_self_action","Exp2_S2M_guide_other","MASC_set1","MASC_set2","MASC_set3","BIDR_self_deceptive","BIDR_impre_manage","age","gender","origcount","residence","soc_class","engunder","funnel_pay","assignmentId","hitId","CountryCode","CountryName","Duration__in_seconds_","condition","Exp2_S2_seen_wrong_T2","Exp2_S2_self_action_T2","Exp2_S2_guide_other_T2"
"433","Exp2First",3.83333333333333,1,1,2,3,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,4,3.75,1,0,14,72,1,"United States","united states",3,7,7,"3R9WASFE2ZHVKBKYO1E1KO9O8MCFZL","3VZYA8PITOZ4U9OQOSIY3TJ6ZXS05O","","",722,"Worthy",9,1,1
"434","Exp1First",3.5,1,1,2,3,2,1,1,3,8,1,1,NA,NA,NA,NA,1,3,3,2,4.25,3.75,4,1,8,39,1,"USA","USA",4,7,3,"3Y4W8Q93LZLHD71SWYU8BIT78YRDV9","3P520RYKCH7KAV06MZWIS07DFMW5UW","","",503,"Worthy",3,3,2
"435","Exp2First",3,1,2,3,1,2,2,2,3,4,7,6,1,8,2,2,NA,NA,NA,NA,4.5,3.83333333333333,6,5,7,37,2,"USA","USA",3,7,7,"37UEWGM5HT9VS54Z7L539J3VYVB1RE","3H6W48L9F4Q1V97U1EKX8UXRR27PW0","","",500,"Worthy",8,2,2
"436","Exp1First",4.5,1,3,2,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,4,1,1,4,4.5,4.5,5,11,42,2,"United States","United States",2,7,4,"3XXU1SWE8MW3MZX09RFH0OVBT0I0A5","3Z8UJEJOCZEJCOPZA5DYH7MFO5V39D","","",696,"Worthy",4,1,1
"437","Exp2First",4.16666666666667,1,3,2,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,3,2,4,2.75,3.41666666666667,6.5,0,6,41,1,"USA","USA",4,7,6,"33M4IA01QG23I6PSEEQA4S7W3AQRXW","3H6W48L9F4Q1V97U1EKX8UXRR27PW0","","",1195,"Worthy",3,2,4
"438","Exp2First",3.66666666666667,1,3,1,2,4,4,3,3,7,3,2,NA,NA,NA,NA,1,5,2,2,3.25,4.08333333333333,3.5,6,6,26,1,"United States","United States",2,7,3,"3SITXWYCNVAG2Z83IH4K4D2SLONXBP","3Z8UJEJOCZEJCOPZA5DYH7MFO5V39D","","",535,"Worthy",5,2,2
"439","Exp2First",3.5,1,3,1,2,1,1,1,3,7,1,1,1,6,3,5,NA,NA,NA,NA,3.9375,3.5,3,2,1,31,1,"United States","United States",4,7,6,"3CFVK00FWLMFWTAJ87KOI3LD0F46LV","36KM3FWE3RDJHD29CLXV1DX2Q3N073","","",587,"Worthy",6,3,5
"440","Exp2First",3.33333333333333,1,2,1,3,1,1,1,3,9,1,1,NA,NA,NA,NA,1,2,5,1,4.25,3.75,4,4,9,43,2,"United States","United States",3,7,4,"3XM0HYN6NK090TIW6HWTB8MAMNTEPM","3SD15I2WD2VWU5N1CYAMXXVDY4N362","","",906,"Worthy",2,5,1
"441","Exp2First",4.5,1,2,3,1,1,1,1,3,9,1,1,1,2,1,1,NA,NA,NA,NA,3.4375,4.41666666666667,4.5,0,11,72,2,"USA","UA",4,7,5,"3WYP994K17SZWSHIRM9ECBN99U86YN","3TZ0XG8CBUL5DLV5MM8U8OUQ4RN89A","","",1614,"Worthy",2,1,1
"442","Exp1First",3.83333333333333,1,3,2,1,1,2,2,3,9,1,1,1,9,1,1,NA,NA,NA,NA,3.6875,3.83333333333333,5.5,6,11,51,1,"United States","United States",5,7,5,"3DPNQGW4LLGJYL3Y2FL7WMJ2ETA461","37Y5RYYI0P6DX1SC30KD5IG9NOKSXC","","",866,"Worthy",9,1,1
"443","Exp2First",3,1,2,1,3,1,1,1,3,9,1,1,NA,NA,NA,NA,1,5,5,5,4.8125,4.41666666666667,7,5,9,44,2,"United States","United States",2,7,7,"3X08E93BHVJXD87CL3EMTK3GAKG66O","389A2A304OJPTUX53256HZPGREE0CW","","",814,"Worthy",5,5,5
"444","Exp1First",4.16666666666667,1,2,3,1,1,2,2,3,9,1,1,NA,NA,NA,NA,1,8,1,1,3.3125,4.83333333333333,5,2,16,43,2,"Usa","Usa",4,7,5,"3YT88D1N08Z5F45J45APW0WE1O03KM","3YCT0L9OMMA8L7E81UX47GPBLAASNS","","",1163,"Worthy",8,1,1
"445","Exp1First",4.5,1,2,1,3,1,1,1,3,8,2,2,NA,NA,NA,NA,1,7,5,2,3.5625,3.91666666666667,6,1,11,67,1,"United States","United States",2,7,3,"3VE8AYVF8MYG0FJBFBEO74CK9EB8FH","3KVQ0UJWPXMX2ZPBHZBJAOSA0275WV","","",1240,"Worthy",7,5,2
"446","Exp1First",4.5,1,2,3,1,4,4,5,3,9,1,1,NA,NA,NA,NA,1,1,6,7,2.875,4.33333333333333,6,1,6,30,2,"United States","United States",2,7,3,"3ND9UOO81K3DQ8PPZPXSGXKQOH0LWE","30EV7DWJTVWXA8KP1J3CNRRQ75HY62","","",909,"Worthy",1,6,7
"447","Exp1First",3.5,1,1,3,2,2,2,2,3,9,1,1,1,9,1,1,NA,NA,NA,NA,3,4.08333333333333,5.5,2,13,27,2,"usa","usa",5,6,7,"378XPAWRUCEETUEGDH4N6SV7FU4AIF","33EEIIWHK789GW84BHUQMX4NPPRVQN","","",465,"Worthy",9,1,1
"448","Exp1First",3.66666666666667,1,1,2,3,1,2,1,3,8,1,1,1,5,4,3,NA,NA,NA,NA,3.875,4,4.5,4,5,39,2,"United States","United States",2,7,6,"3DIP6YHAPCTOU1JFK0UIPMRKXDXE86","386T3MLZLNWNHR7SMQP1FDTX1NT80Y","","",957,"Worthy",5,4,3
"449","Exp1First",3.5,1,2,3,1,1,3,4,3,9,1,1,1,6,1,1,NA,NA,NA,NA,3.8125,4.75,4,3,7,70,2,"United States of America","United States of America",3,7,7,"3IRIK4HM3ALMTPGDVURPFKVQ66UC6P","3NOEP8XAU43GK9CKBJGJADBY04DPXT","","",1297,"Worthy",6,1,1
"450","Exp2First",4.16666666666667,1,3,2,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,2.75,3,3.5,1,12,33,2,"USA","USA",4,7,4,"33LK57MYLT64OGPKULE0RNS3XDDZSX","30UZJB2POHD0B1NN7F0H5RHD29C35M","","",614,"Worthy",9,1,1
"451","Exp2First",3.83333333333333,1,3,2,1,4,4,4,3,7,1,1,1,4,5,6,NA,NA,NA,NA,4.1875,4.33333333333333,5,0,2,58,2,"United States","United States",4,7,4,"3ZWFC4W1UU8MIKY7EKKOYL7PZ60RFD","3VZYA8PITOZ4U9OQOSIY3TJ6ZXS05O","","",923,"Worthy",4,5,6
"452","Exp1First",4.33333333333333,1,2,1,3,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,3.0625,4.16666666666667,5.5,2,12,57,2,"USA","USA",2,7,6,"3C8HJ7UOP7V1QLCFAOIEFETX5OWMZ9","3MWOYZD5WVPTNFMFUDGVNBFAOL7NOQ","","",1329,"Worthy",9,1,1
"453","Exp1First",1.5,1,2,3,1,1,1,5,3,9,1,1,1,5,5,5,NA,NA,NA,NA,3.125,5.25,7,10,9,34,2,"USA","USA",2,7,7,"3A1COHJ8NJW0EBAHA12OAPOXPTQ8HH","38VTL6WC4AE1R4KBW0T7VLDQBA75YU","","",748,"Worthy",5,5,5
"454","Exp1First",4.5,1,2,3,1,7,5,7,3,9,1,1,1,1,5,1,NA,NA,NA,NA,3.125,4,4.5,4,6,41,1,"usa","usa",4,7,7,"3FTYUGLFSUM0FDMDQ7CV7KZ8VBY5D5","344M16OZKIG7BO9Q0ZDZIZLWKJ1NEM","","",427,"Worthy",1,5,1
"455","Exp2First",3.33333333333333,1,3,1,2,5,3,3,3,8,2,2,1,3,5,5,NA,NA,NA,NA,4.25,4,4,1,6,46,1,"USA","USA",4,7,5,"36AHBNMV1RDYH1WX19HSIHX1QG0YDC","38VTL6WC4AE1R4KBW0T7VLDQBA6Y5M","","",1665,"Worthy",3,5,5
"456","Exp1First",3.83333333333333,1,1,3,2,1,2,2,3,9,1,2,NA,NA,NA,NA,1,6,4,4,4.375,3.75,5,1,0,68,1,"USA","USA",4,7,5,"3QEMNNSB2X0F2H0WE0RS54D4MHU7DN","3MWOYZD5WVPTNFMFUDGVNBFAOL7NOQ","","",1069,"Worthy",6,4,4
"457","Exp1First",3.66666666666667,1,1,3,2,3,3,3,3,3,3,3,1,5,5,5,NA,NA,NA,NA,4.1875,3.5,4,1,0,51,1,"United States","United States",2,7,7,"32SCWG5HIH55NEPH0ZDVZKUX5PF6P3","382GHPVPHSSIFIJNTAH70ZBZ2DH34H","","",819,"Worthy",5,5,5
"458","Exp1First",4.5,1,3,1,2,5,5,5,3,9,1,1,1,5,1,1,NA,NA,NA,NA,2.75,5.25,1,3,5,45,1,"USA","USA",4,7,7,"3N2BF7Y2VQVFZ0CL42C7F7PS9YKHMJ","3N5YJ55YXG44LBSEKUBDMGV5Z43NAR","","",629,"Worthy",5,1,1
"459","Exp1First",4.5,1,1,2,3,2,3,3,3,7,2,3,NA,NA,NA,NA,1,2,7,5,4.5,3.83333333333333,5.5,4,3,51,1,"USA","USA",2,7,6,"3EQHHY4HQST3RXW4SXD3D52583HG5T","3U74KRR67MM907RNQU2UHLLXNTONTC","","",1046,"Worthy",2,7,5
"460","Exp2First",4.5,1,2,1,3,2,1,3,3,8,7,1,1,2,8,7,NA,NA,NA,NA,4,4.16666666666667,3,3,5,27,2,"United States","United States",3,7,3,"33L7PJKHCGZQJK1CAVJDO8RL0NR8TX","3OPLMF3EU5OLHUJIHL03VUBGTG2NL9","","",601,"Worthy",2,8,7
"461","Exp1First",3.66666666666667,1,1,2,3,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,4.9375,3.75,7,3,4,72,1,"United States","United States",2,7,7,"3IQ1VMJRYTLLITLD9NYATZW4W4P9A3","3HEM8MA6H9DWBCB8P5LRG5F531QPQW","","",1218,"Worthy",9,1,1
"462","Exp2First",4,1,2,1,3,3,3,3,3,7,2,2,1,5,2,6,NA,NA,NA,NA,4.375,3.75,6,3,2,42,1,"United States","United States",2,7,6,"39JEC7537U278FVEW2ZXRCBPNZVCVQ","3V8JSVE8YYR1NND471MAZFJ3O35YEN","","",935,"Worthy",5,2,6
"463","Exp2First",2.5,1,2,3,1,1,5,1,3,3,8,8,NA,NA,NA,NA,1,2,9,8,5.5625,3.75,5.5,10,3,36,2,"united states","united states",4,7,6,"39K0FND3AHG0PD47YW2FYL2OW3ZAM6","3JAOYN9IHL3XXM0JTWCOQUJTODL33W","","",574,"Worthy",2,9,8
"464","Exp2First",4,1,1,2,3,1,1,1,3,4,6,4,NA,NA,NA,NA,1,6,1,1,4.375,3.91666666666667,6.5,1,7,58,1,"United States","United States",3,5,4,"3TEM0PF1Q5Y1K60CT16JQP3HE3V0DN","3V8JSVE8YYR1NND471MAZFJ3O35YEN","","",966,"Worthy",6,1,1
"465","Exp1First",3.83333333333333,1,1,3,2,1,1,2,3,8,1,2,1,6,6,7,NA,NA,NA,NA,4.25,3.16666666666667,6,13,1,61,1,"United States","United States",4,7,5,"3R6BYFZZP7D6FGKJNJQGN3TD0NYFXA","3JGHED38EDSGE8YUKT84T5RM2G1Y71","","",888,"Worthy",6,6,7
"466","Exp2First",3.5,1,1,3,2,1,2,2,3,9,1,1,NA,NA,NA,NA,1,5,4,3,3.9375,3.66666666666667,3,0,12,58,2,"United States","United States",4,7,5,"35K3O9HUABEX9GT2SE0OZE86KHNFE1","3MWOYZD5WVPTNFMFUDGVNBFAOL7NOQ","","",615,"Worthy",5,4,3
"467","Exp2First",3.5,1,3,1,2,2,2,2,3,6,2,2,NA,NA,NA,NA,1,6,3,2,3.9375,3.66666666666667,4,1,7,49,1,"USA","USA",4,7,6,"369J354OFDBZA1WIXGN85BG54Y26G9","3JGHED38EDSGE8YUKT84T5RM2G1Y71","","",812,"Worthy",6,3,2
"468","Exp2First",3.66666666666667,1,1,2,3,1,2,2,3,8,1,1,1,1,8,8,NA,NA,NA,NA,5.0625,4.16666666666667,6.5,6,6,39,1,"United States","United States",3,7,3,"3B837J3LDOXVMP3TK4KN5KQ4OW7SRA","37ZQELHEQ0Z5NC13HX1IV7Q5TLSNMB","","",1372,"Worthy",1,8,8
"469","Exp2First",2.83333333333333,1,1,2,3,1,1,1,3,9,1,1,1,4,2,6,NA,NA,NA,NA,3.4375,3.33333333333333,3.5,6,11,38,1,"United States","United States",3,7,5,"3JZQSN0I3QBVTUPTY9QCZHTIXX8GFP","3EGKVCRQFWT3GK1KXAKKY7DIL6SYBN","","",1192,"Worthy",4,2,6
"470","Exp2First",3.5,1,2,3,1,1,1,1,3,7,3,3,1,4,6,6,NA,NA,NA,NA,5.125,3.75,3.5,3,8,28,2,"USA","USA",2,7,7,"3LRLIPTPEQA5ZP44DKPZJ8AK7YDKAK","371QPA24C2P6M0KYL74WKE8UKSJT1A","","",525,"Worthy",4,6,6
"471","Exp2First",4.5,1,2,1,3,1,2,1,3,9,1,1,NA,NA,NA,NA,1,1,9,5,5,3.41666666666667,7,3,6,63,2,"USA","USA",4,7,4,"3137ONMDKG63NGPX3Y66HZ8ILWZEGB","3VZYA8PITOZ4U9OQOSIY3TJ6ZXS05O","","",1021,"Worthy",1,9,5
"472","Exp2First",4.16666666666667,1,3,1,2,5,2,1,3,9,1,1,1,8,1,2,NA,NA,NA,NA,3.25,3.66666666666667,6.5,11,2,39,2,"USA","USA",3,7,4,"3KMS4QQVK2R0VGLCO0BRX9LB4EWKF3","3J9UN9O9J3TC183BDUMS432BHYN0JA","","",848,"Worthy",8,1,2
"473","Exp1First",4,1,3,1,2,2,2,2,3,9,1,1,NA,NA,NA,NA,1,6,3,4,4.75,2.75,4,3,7,69,1,"USA","USA",1,7,3,"3TXMY6UCAEPF37ZXA35NLPCH67ZCQF","33EEIIWHK789GW84BHUQMX4NPPRVQN","","",736,"Worthy",6,3,4
"474","Exp2First",3.33333333333333,1,3,1,2,1,1,1,3,9,1,1,NA,NA,NA,NA,1,3,1,3,3.75,5,7,11,7,70,1,"USA","USA",5,7,6,"3WLEIWSYHOIPSW8SUKTN0YBU3TRH2G","351S7I5UG9XFM4VIE0OQFFYOPRXNJ7","","",1160,"Worthy",3,1,3
"475","Exp2First",4.16666666666667,1,3,1,2,1,1,1,3,6,2,3,1,3,7,7,NA,NA,NA,NA,4.8125,3.91666666666667,4,0,4,31,1,"USA","USA",3,7,5,"3QRYMNZ7FYIBMROGGX8W65HGPJGTNY","3VZYA8PITOZ4U9OQOSIY3TJ6ZXS05O","","",918,"Worthy",3,7,7
"476","Exp2First",3.16666666666667,1,1,3,2,2,1,1,3,5,2,2,1,2,8,8,NA,NA,NA,NA,3.875,3.75,7,4,2,52,1,"usa","usa",4,7,1,"3Z4AIRP3C6EFP1QBGKBVY1PJZE41XM","3FO95NVK5C1T0560U1ELG0ULM7ZSRG","","",498,"Worthy",2,8,8
"477","Exp2First",4.16666666666667,1,2,1,3,1,1,2,3,9,1,1,1,7,1,2,NA,NA,NA,NA,3.75,3.41666666666667,3.5,0,11,59,2,"USA","USA",4,7,6,"3HPZF4IVNMUOC9QJ1DMHYBFJ5HTYCJ","3PGQRAZX02L2X6IM8W6FOWNIPUESYI","","",713,"Worthy",7,1,2
"478","Exp2First",4.5,1,2,1,3,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,2.75,4.75,1,1,20,54,2,"United States","United States",3,7,7,"3OONKJ5DKCKT8QUBHQHOL0BZ9MVBOF","31N9JPQXIPJJVY0SQ0L532I9CZTNH2","","",917,"Worthy",9,1,1
"479","Exp1First",4.5,1,3,1,2,2,2,2,3,9,1,1,NA,NA,NA,NA,1,5,3,5,3.75,4.33333333333333,5,6,5,28,2,"usa","usa",2,7,6,"374TNBHA8BWS6A026VNCIG409WYQYK","3E22YV8GG17B8FYG9DTACBK0YQ3NP7","","",504,"Worthy",5,3,5
"480","Exp1First",4.16666666666667,1,3,1,2,2,3,1,3,9,1,1,1,8,1,2,NA,NA,NA,NA,4.1875,4.75,1.5,3,1,50,2,"United States","United States",4,7,6,"3JPSL1DZ5S067VP7AXHFB0RO1UDNAP","3E22YV8GG17B8FYG9DTACBK0YQ3NP7","","",833,"Worthy",8,1,2
"481","Exp2First",4,1,1,2,3,1,1,1,3,5,9,9,1,1,9,9,NA,NA,NA,NA,5,2.91666666666667,6.5,0,10,36,1,"Usa","Usa",4,7,7,"3HWRJOOET536DLYOYY0N6DRL98LSE3","351S7I5UG9XFM4VIE0OQFFYOPRXNJ7","","",1666,"Worthy",1,9,9
"482","Exp2First",4.16666666666667,1,3,1,2,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,3.6875,4,5,4,10,64,2,"United States","United States",4,7,7,"3IAEQB9FMELUSW1XM8Z4XKCLF9KWDX","3EGKVCRQFWT3GK1KXAKKY7DIL6SYBN","","",562,"Worthy",9,1,1
"483","Exp1First",4.5,1,1,3,2,1,2,2,3,9,1,1,NA,NA,NA,NA,1,6,3,3,3.375,4.16666666666667,7,1,11,29,2,"United States of America","United States of America",4,7,7,"37M28K1J0QEAO5YMVZPNITA7SAFAJF","3U74KRR67MM907RNQU2UHLLXNTONTC","","",755,"Worthy",6,3,3
"484","Exp1First",4,1,1,2,3,9,1,4,3,2,9,7,1,1,7,9,NA,NA,NA,NA,4.5,3.58333333333333,4.5,4,3,34,1,"USA","USA",3,7,3,"308XBLVESI5W53MR9IYSFVG4K9VBR4","3TUOHPJXYHY64I9LN5UE27JUT1GXWW","","",657,"Worthy",1,7,9
"485","Exp2First",4,1,3,2,1,6,4,3,3,9,1,1,NA,NA,NA,NA,1,2,3,4,3.5,4.08333333333333,7,5,3,26,1,"United States of America","United States of America",1,7,6,"3AMW0RGHOD3DUZV9ZGZC1VGJ0GSPNM","3TUOHPJXYHY64I9LN5UE27JUT1GXWW","","",728,"Worthy",2,3,4
"486","Exp2First",3.83333333333333,1,2,3,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,4,7,7,4.0625,2.91666666666667,6.5,5,10,50,2,"USA","USA",5,7,3,"3IUZPWIU1O826277EPLR1X7BZJRWKM","3HEADTGN2PT9SXN4OWJQRNESLBTVRO","","",1095,"Worthy",4,7,7
"487","Exp1First",3.66666666666667,1,2,3,1,1,1,1,3,5,1,1,NA,NA,NA,NA,1,2,1,5,3.625,3.58333333333333,5,2,12,38,1,"USA","USA",2,7,3,"3VA45EW49NOSVSCJFTOZFOYQN6BO18","31KPKEKW4AE6JP5ZP29B6FJY9SW0B5","","",937,"Neutral",2,1,5
"488","Exp1First",3.16666666666667,1,2,1,3,4,3,4,3,7,4,4,NA,NA,NA,NA,1,6,5,5,4.25,3.91666666666667,4,2,1,28,1,"USA","USA",4,7,3,"3NLZY2D53PQ86BT3NGYMO8240DYLQJ","3XH7ZM9YX2VBVQA1LVEUZ5PVUIT9R3","","",825,"Neutral",6,5,5
"489","Exp1First",1.5,1,3,2,1,5,1,3,3,9,1,1,NA,NA,NA,NA,1,9,1,1,4.125,3.58333333333333,7,13,15,34,1,"USA","USA",1,7,4,"30BUDKLTXDW57J0DM2NFD2HTVL35EY","3UAU495MIIT6I56ORESH1674WHVUOK","","",497,"Neutral",9,1,1
"490","Exp2First",2.16666666666667,1,3,1,2,3,1,1,3,8,1,1,1,7,1,1,NA,NA,NA,NA,2.75,2.91666666666667,7,5,4,31,2,"USA","USA",1,7,4,"3QFUFYSY9YGFHEW938OBQSWF7QNF4L","3YLPJ8OXX8EUVGQ1DZOV7F0398CX45","","",493,"Neutral",7,1,1
"491","Exp2First",2.5,1,1,2,3,4,2,4,3,9,1,1,1,8,1,1,NA,NA,NA,NA,4.8125,4.58333333333333,4.5,6,9,27,2,"United States","United States",1,4,6,"34PGFRQONOC7VI1PW4LF0I7YKQ3JWE","3DWGDA5POF5LZSONQ24BLWWFHDUV1N","","",598,"Neutral",8,1,1
"492","Exp1First",3.83333333333333,1,1,3,2,2,2,2,3,9,1,1,NA,NA,NA,NA,1,3,6,6,4.0625,3,5,2,7,57,2,"United States","United States",4,7,6,"3LKC68YZ3A4LWTSMCHDK8EOKJKDOW2","3L84EBDQ3739PIGXZ8WMO2HXALNKKT","","",510,"Neutral",3,6,6
"493","Exp2First",4.33333333333333,1,1,2,3,1,1,1,3,9,1,1,1,3,4,6,NA,NA,NA,NA,4.5625,4.5,4.5,0,5,48,2,"United States","United States",4,7,5,"33C7UALJVLZPA0P38CZ3I28Q82018D","3TX9T2ZCB92V9D90ONIZZSZ5119WZN","","",758,"Neutral",3,4,6
"494","Exp2First",4.16666666666667,1,2,1,3,1,1,1,3,9,1,1,NA,NA,NA,NA,1,5,5,3,3.3125,3.91666666666667,6,0,13,70,2,"USA","USA",3,7,6,"3570Y55XZPK1TL6O3ZI0O20Y36MGY6","3BVS8WK9Q0WHQKMFTSYHCJJUVNPIBW","","",775,"Neutral",5,5,3
"495","Exp1First",3,1,3,2,1,2,2,3,3,9,1,1,NA,NA,NA,NA,1,3,5,4,3.5625,4.41666666666667,4,8,7,29,1,"United States","United States",4,7,6,"3JZQSN0I3QBVTUPTY9QCZHTIXVWGF9","3XT3KXP24ZZBK85KX1H913X2HMEI6B","","",889,"Neutral",3,5,4
"496","Exp2First",3.83333333333333,1,3,2,1,1,4,2,3,9,1,1,NA,NA,NA,NA,1,3,4,6,4,3.83333333333333,6.5,1,10,29,2,"United States","United States",2,7,7,"3KV0LJBBH2MSOUQO07O1TBRYW5JMRI","3M0556243SLZH29MVAX50H6WWKBNFZ","","",771,"Neutral",3,4,6
"497","Exp1First",3.33333333333333,1,1,2,3,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,4.8125,4.16666666666667,7,9,1,43,2,"usa","usa",3,7,7,"3Z9WI9EOZZPK9CCIJQZR0UXOKRQHKB","367O8HRHKG9MZZ42JPI887JBUTAS4S","","",939,"Neutral",9,1,1
"498","Exp1First",4.5,1,3,2,1,5,1,5,3,9,1,1,1,9,1,1,NA,NA,NA,NA,3.3125,3.5,4,2,11,71,2,"United States of America","United States of America",4,7,7,"3SKRO2GZ71S951R4H1W687HH32V1KX","3DWGDA5POF5LZSONQ24BLWWFHDUV1N","","",946,"Neutral",9,1,1
"499","Exp1First",3.16666666666667,1,3,2,1,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,4.25,4.41666666666667,7,3,13,58,2,"USA","USA",4,7,7,"320DUZ38G7NBYWBPHZHXEFLAQ2EGJD","3B623HUYJ4RNI0R4VS8LPJZGWF6S8Z","","",676,"Neutral",9,1,1
"500","Exp2First",4.16666666666667,1,3,2,1,3,3,1,3,8,2,2,1,3,5,5,NA,NA,NA,NA,4.1875,4.25,4,2,4,37,1,"Usa","Usa",2,7,4,"352YTHGROVEZVANFYYCBTD8SN514H9","3WKGUBL7SZNZVM9CZGL7WL5G2Z34LR","","",933,"Neutral",3,5,5
"501","Exp2First",3.66666666666667,1,2,3,1,1,1,1,3,8,1,2,1,7,1,3,NA,NA,NA,NA,4.3125,3.83333333333333,4.5,5,2,67,2,"United States","United States",4,7,5,"358UUM7WRZ493RJ1W1MCATU81GOR7C","3TC2K6WK9G3UD1A61DTFY1MCYL8287","","",1060,"Neutral",7,1,3
"502","Exp1First",4.5,1,1,2,3,1,1,1,3,9,1,1,1,6,3,4,NA,NA,NA,NA,4,3.75,7,4,11,64,2,"USA","USA",2,7,7,"3B2X28YI3WG3JKO7HUVU40P8OJ2B6L","3NCN4N1H1GI94LX6Q8B9HRFBHMJNBH","","",727,"Neutral",6,3,4
"503","Exp2First",3,1,2,3,1,1,1,2,3,1,4,5,NA,NA,NA,NA,1,1,5,9,3.6875,3.75,7,5,0,38,1,"US","US",2,7,2,"354P56DE9K4L46JEBQMH03Z4NI8S72","3DIIW4IV8PWX5L16EDOU45DOLV8I4Q","","",512,"Neutral",1,5,9
"504","Exp1First",3.83333333333333,1,2,1,3,3,2,3,3,4,4,3,1,2,8,7,NA,NA,NA,NA,3.25,4.75,5.5,5,9,29,2,"United States","United States",3,7,6,"3JWH6J9I9SEBQ5UZGBHB6BBUJ9RBNV","31GN6YMHLPTY81NMTVOR3Z22EM9WSI","","",844,"Neutral",2,8,7
"505","Exp2First",4,1,2,3,1,2,2,2,3,9,1,1,NA,NA,NA,NA,1,3,5,5,2.875,4.33333333333333,5,2,9,44,1,"USA","USA",4,7,5,"3WZ36BJEV3H9LIZJD73NFAHM8RDBTW","3PIOQ99R7YNO0K6CQZS4MH7Z67QUN5","","",860,"Neutral",3,5,5
"506","Exp2First",3,1,1,2,3,1,1,1,3,7,1,1,1,4,1,2,NA,NA,NA,NA,3.375,3.83333333333333,5,9,8,35,1,"USA","USA",5,7,4,"3FIJLY1B6U5167IS1SGZTQ7AYMKFPD","368IUKXGA5931USOAW7TA0YE309P6U","","",1035,"Neutral",4,1,2
"507","Exp2First",4.33333333333333,1,3,1,2,1,1,1,3,9,1,1,NA,NA,NA,NA,1,6,5,5,3.5,4.08333333333333,5.5,0,12,55,1,"USA","USA",3,7,5,"3S96KQ6I9M520FX3R3UTA05MBCOTDK","34D9ZRXCYRV11OKJSQSZLA5BM36SA3","","",1332,"Neutral",6,5,5
"508","Exp1First",4,1,1,2,3,1,1,1,3,5,5,1,NA,NA,NA,NA,1,1,8,5,2.8125,4.16666666666667,7,5,7,47,1,"USA","USA",4,7,6,"3S0TNUHWKTJJ2V5FO5JYJ49ZXZ3D8F","38O9DZ0A62O79NRI8YWHENQLSQI26L","","",1348,"Neutral",1,8,5
"509","Exp2First",3.16666666666667,1,3,1,2,1,3,3,3,9,1,1,NA,NA,NA,NA,1,3,2,2,5.25,4,6,1,9,46,2,"United States","United States",4,7,7,"31LM9EDVOLTH8OSB43US4ZU7RE0NJS","3O2Y2UIUCQVY9WOJYX5P8PPS2P6KFR","","",803,"Neutral",3,2,2
"510","Exp1First",3.66666666666667,1,3,1,2,2,2,4,3,7,4,3,NA,NA,NA,NA,1,3,7,6,3.4375,3.83333333333333,5,4,4,47,1,"US","US",4,7,5,"3SB5N7Y3O354WQA3VR7RWA6ERT8G06","3GMLHYZ0LEYICJAQX11F3X56ARUUYV","","",1159,"Neutral",3,7,6
"511","Exp2First",3.5,1,1,2,3,2,2,1,3,9,1,1,1,6,2,2,NA,NA,NA,NA,3.1875,4.16666666666667,6.5,7,3,43,2,"USA","USA",5,7,5,"3U4J9857OECMNK2C040MAEP4JUMB7K","3J5XXLQDHMCH9V22D6IU9PBCFX8V3F","","",446,"Neutral",6,2,2
"512","Exp2First",4.16666666666667,1,1,2,3,1,1,1,3,9,1,1,NA,NA,NA,NA,1,2,8,1,4.4375,3.25,6.5,4,9,68,2,"USA","USA",4,7,7,"3VNL7UK1XFKZYZBZI9PJY087NP6FTJ","3O2Y2UIUCQVY9WOJYX5P8PPS2P6KFR","","",616,"Neutral",2,8,1
"513","Exp1First",4.16666666666667,1,1,2,3,1,1,2,3,7,1,1,1,2,9,8,NA,NA,NA,NA,4.25,3.83333333333333,6.5,4,5,43,2,"United States","United States",2,7,6,"37UQDCYH6XW1WY0I5LRMBQJBMM37VN","33KGGVH24UID3HTIQH5T9HT0XO2X1S","","",828,"Neutral",2,9,8
